product_id,price_usd,cost_usd,category,page_view,add_to_cart,purchase_count,click_velocity,cart_to_view_ratio,conversion_rate,gross_margin_pct
797.0,65.59,46.72,Fashion,528,149,51,528,0.2821969696969697,0.09659090909090909,0.2876962951669462
798.0,127.26,96.93,Fashion,367,80,41,367,0.21798365122615804,0.11171662125340599,0.23833097595473832
799.0,184.16,140.19,Fashion,296,58,21,296,0.19594594594594594,0.07094594594594594,0.23875977410947002
800.0,151.12,91.04,Fashion,346,71,29,346,0.20520231213872833,0.0838150289017341,0.39756484912652196
801.0,138.66,103.67,Fashion,367,79,42,367,0.21525885558583105,0.11444141689373297,0.252343862685706
802.0,79.62,57.42,Fashion,469,132,54,469,0.2814498933901919,0.11513859275053305,0.2788244159758855
803.0,101.89,75.9,Fashion,426,94,35,426,0.22065727699530516,0.08215962441314555,0.25507900677200895
804.0,76.3,45.64,Fashion,478,126,60,478,0.26359832635983266,0.12552301255230125,0.40183486238532107
805.0,14.56,11.26,Fashion,643,214,91,643,0.3328149300155521,0.14152410575427682,0.22664835164835168
806.0,76.04,53.85,Fashion,481,146,61,481,0.30353430353430355,0.12681912681912683,0.29182009468700687
807.0,197.84,125.03,Fashion,319,47,17,319,0.14733542319749215,0.05329153605015674,0.3680246663970886
808.0,101.71,53.11,Fashion,400,109,50,400,0.2725,0.125,0.477829122013568
809.0,36.85,28.72,Fashion,621,183,66,621,0.2946859903381642,0.10628019323671498,0.22062415196743562
810.0,136.56,102.54,Fashion,342,64,19,342,0.1871345029239766,0.05555555555555555,0.24912126537785587
811.0,111.38,78.73,Fashion,393,88,44,393,0.22391857506361323,0.11195928753180662,0.2931405997486083
812.0,190.16,95.87,Fashion,290,42,16,290,0.14482758620689656,0.05517241379310345,0.49584560370214553
813.0,101.54,65.51,Fashion,416,98,38,416,0.23557692307692307,0.09134615384615384,0.35483553279495766
814.0,168.73,88.14,Fashion,322,53,26,322,0.16459627329192547,0.08074534161490683,0.4776269780122088
815.0,131.78,89.61,Fashion,368,75,37,368,0.20380434782608695,0.10054347826086957,0.32000303536196695
816.0,193.77,137.17,Fashion,313,52,28,313,0.16613418530351437,0.08945686900958466,0.2920988801156011
817.0,52.01,40.95,Fashion,513,147,73,513,0.28654970760233917,0.14230019493177387,0.21265141318977113
818.0,77.3,50.9,Fashion,461,117,55,461,0.25379609544468545,0.1193058568329718,0.34152652005174644
819.0,121.13,62.15,Fashion,381,89,40,381,0.2335958005249344,0.10498687664041995,0.48691488483447537
820.0,77.31,49.5,Fashion,484,132,60,484,0.2727272727272727,0.12396694214876033,0.35972060535506406
821.0,82.47,49.99,Fashion,463,116,52,463,0.2505399568034557,0.11231101511879049,0.39384018430944584
822.0,119.2,71.54,Fashion,379,86,37,379,0.22691292875989447,0.09762532981530343,0.3998322147651006
823.0,96.21,76.58,Fashion,438,117,55,438,0.2671232876712329,0.12557077625570776,0.20403284481862588
824.0,36.0,25.25,Fashion,603,191,83,603,0.3167495854063018,0.13764510779436154,0.2986111111111111
825.0,60.48,39.31,Fashion,532,165,62,532,0.3101503759398496,0.11654135338345864,0.3500330687830687
826.0,117.24,77.2,Fashion,381,93,39,381,0.2440944881889764,0.10236220472440945,0.3415216649607642
827.0,14.55,9.72,Fashion,677,238,101,677,0.3515509601181684,0.14918759231905465,0.3319587628865979
828.0,175.5,128.52,Fashion,300,53,15,300,0.17666666666666667,0.05,0.2676923076923076
829.0,129.85,79.06,Fashion,355,80,32,355,0.22535211267605634,0.09014084507042254,0.3911436272622256
830.0,160.7,122.43,Fashion,313,51,19,313,0.16293929712460065,0.06070287539936102,0.23814561294337264
831.0,21.83,17.22,Fashion,621,197,91,621,0.3172302737520129,0.14653784219001612,0.21117727897388913
832.0,77.63,58.69,Fashion,491,131,53,491,0.2668024439918534,0.1079429735234216,0.2439778436171583
833.0,175.59,125.5,Fashion,334,49,18,334,0.1467065868263473,0.05389221556886228,0.2852668147388804
834.0,143.21,100.47,Fashion,339,68,29,339,0.20058997050147492,0.0855457227138643,0.29844284616996025
835.0,104.72,80.45,Fashion,402,90,40,402,0.22388059701492538,0.09950248756218906,0.23176088617265084
836.0,199.35,108.69,Fashion,305,54,23,305,0.17704918032786884,0.07540983606557378,0.454778028592927
837.0,178.64,125.3,Fashion,342,57,22,342,0.16666666666666666,0.06432748538011696,0.29858934169278994
838.0,84.05,61.5,Fashion,461,120,36,461,0.2603036876355748,0.07809110629067245,0.26829268292682923
839.0,20.73,12.24,Fashion,667,247,106,667,0.37031484257871067,0.15892053973013492,0.40955137481910275
840.0,147.52,98.16,Fashion,333,64,25,333,0.1921921921921922,0.07507507507507508,0.3345986984815619
841.0,184.88,124.79,Fashion,296,39,19,296,0.13175675675675674,0.06418918918918919,0.3250216356555603
842.0,42.32,28.53,Fashion,551,153,62,551,0.2776769509981851,0.11252268602540835,0.32585066162570886
843.0,194.35,137.42,Fashion,298,35,8,298,0.1174496644295302,0.026845637583892617,0.29292513506560336
844.0,185.02,139.06,Fashion,276,42,17,276,0.15217391304347827,0.06159420289855073,0.24840557777537567
845.0,60.97,35.2,Fashion,498,150,73,498,0.30120481927710846,0.1465863453815261,0.4226668853534525
846.0,39.6,22.98,Fashion,563,183,81,563,0.325044404973357,0.1438721136767318,0.4196969696969697
847.0,49.92,30.94,Fashion,564,179,82,564,0.3173758865248227,0.1453900709219858,0.3802083333333333
848.0,62.27,40.51,Fashion,517,165,68,517,0.3191489361702128,0.13152804642166344,0.3494459611369842
849.0,54.41,28.13,Fashion,505,146,58,505,0.2891089108910891,0.11485148514851486,0.4829994486307664
850.0,17.33,9.05,Fashion,675,214,88,675,0.31703703703703706,0.13037037037037036,0.47778418926716665
851.0,73.5,39.76,Fashion,454,143,62,454,0.31497797356828194,0.13656387665198239,0.4590476190476191
852.0,111.09,84.72,Fashion,410,82,40,410,0.2,0.0975609756097561,0.2373751012692412
853.0,185.19,104.39,Fashion,275,46,13,275,0.16727272727272727,0.04727272727272727,0.4363086559749446
854.0,151.87,105.5,Fashion,361,67,25,361,0.18559556786703602,0.06925207756232687,0.30532692434318826
855.0,138.36,83.2,Fashion,381,68,27,381,0.1784776902887139,0.07086614173228346,0.3986701358774213
856.0,40.42,21.27,Books,458,137,53,458,0.29912663755458513,0.11572052401746726,0.4737753587333004
857.0,39.47,31.43,Books,466,137,49,466,0.2939914163090129,0.10515021459227468,0.20369901190777803
858.0,47.19,35.96,Books,465,150,57,465,0.3225806451612903,0.12258064516129032,0.2379741470650561
859.0,29.51,23.5,Books,540,182,70,540,0.337037037037037,0.12962962962962962,0.20365977634700105
860.0,31.86,22.85,Books,488,167,56,488,0.3422131147540984,0.11475409836065574,0.28279974890144377
861.0,7.39,4.04,Books,722,258,115,722,0.3573407202216066,0.1592797783933518,0.45331529093369416
862.0,39.06,20.58,Books,462,159,72,462,0.34415584415584416,0.15584415584415584,0.47311827956989255
863.0,22.89,15.14,Books,538,177,72,538,0.32899628252788105,0.13382899628252787,0.3385757972913936
864.0,10.21,8.11,Books,671,234,96,671,0.34873323397913564,0.14307004470938897,0.20568070519098935
865.0,13.81,9.47,Books,619,212,80,619,0.34248788368336025,0.12924071082390953,0.3142650253439536
866.0,25.45,12.97,Books,549,203,93,549,0.3697632058287796,0.16939890710382513,0.4903732809430255
867.0,33.63,22.36,Books,475,147,55,475,0.3094736842105263,0.11578947368421053,0.33511745465358317
868.0,29.29,17.82,Books,507,169,72,507,0.3333333333333333,0.14201183431952663,0.39160122908842604
869.0,9.2,4.62,Books,660,243,109,660,0.36818181818181817,0.16515151515151516,0.4978260869565217
870.0,33.8,24.75,Books,531,173,72,531,0.3258003766478343,0.13559322033898305,0.26775147928994075
871.0,49.51,28.14,Books,398,124,65,398,0.31155778894472363,0.16331658291457288,0.4316299737426782
872.0,47.04,32.33,Books,429,131,53,429,0.30536130536130535,0.12354312354312354,0.3127125850340136
873.0,28.53,16.02,Books,517,154,69,517,0.2978723404255319,0.13346228239845262,0.43848580441640383
874.0,15.18,10.35,Books,613,208,93,613,0.33931484502446985,0.15171288743882544,0.3181818181818182
875.0,45.43,34.58,Books,415,116,49,415,0.27951807228915665,0.1180722891566265,0.238828967642527
876.0,27.84,16.85,Books,520,153,66,520,0.29423076923076924,0.12692307692307692,0.39475574712643674
877.0,23.75,18.0,Books,573,177,70,573,0.3089005235602094,0.12216404886561955,0.24210526315789474
878.0,45.88,35.34,Books,433,135,53,433,0.3117782909930716,0.12240184757505773,0.2297297297297297
879.0,12.97,9.56,Books,656,219,90,656,0.33384146341463417,0.13719512195121952,0.2629144178874325
880.0,34.02,17.17,Books,468,141,54,468,0.30128205128205127,0.11538461538461539,0.49529688418577306
881.0,45.94,32.26,Books,430,124,55,430,0.28837209302325584,0.12790697674418605,0.2977797126686983
882.0,13.72,8.41,Books,630,222,92,630,0.3523809523809524,0.14603174603174604,0.3870262390670554
883.0,32.47,18.42,Books,487,151,54,487,0.31006160164271046,0.11088295687885011,0.43270711425931624
884.0,15.33,9.66,Books,596,198,92,596,0.33221476510067116,0.15436241610738255,0.3698630136986301
885.0,12.55,9.13,Books,673,229,97,673,0.34026745913818723,0.14413075780089152,0.2725099601593625
886.0,17.03,13.59,Books,550,193,72,550,0.3509090909090909,0.13090909090909092,0.20199647680563718
887.0,40.17,25.84,Books,454,144,55,454,0.31718061674008813,0.1211453744493392,0.3567338810057257
888.0,47.85,25.88,Books,434,142,56,434,0.3271889400921659,0.12903225806451613,0.45914315569487985
889.0,7.16,3.59,Books,696,218,91,696,0.3132183908045977,0.1307471264367816,0.4986033519553073
890.0,10.6,7.47,Books,624,231,92,624,0.3701923076923077,0.14743589743589744,0.2952830188679245
891.0,12.97,6.69,Books,662,230,109,662,0.3474320241691843,0.1646525679758308,0.48419429452582885
892.0,43.01,31.0,Books,457,139,59,457,0.3041575492341357,0.12910284463894967,0.2792373866542664
893.0,11.57,8.78,Books,626,187,87,626,0.2987220447284345,0.1389776357827476,0.24114088159031988
894.0,4.15,2.21,Books,706,255,105,706,0.3611898016997167,0.14872521246458922,0.46746987951807234
895.0,45.85,25.0,Books,443,122,51,443,0.27539503386004516,0.11512415349887133,0.4547437295528899
896.0,7.58,4.17,Books,719,250,99,719,0.3477051460361613,0.1376912378303199,0.449868073878628
897.0,7.24,4.36,Books,667,227,91,667,0.3403298350824588,0.136431784107946,0.39779005524861877
898.0,21.64,13.0,Books,542,190,83,542,0.3505535055350554,0.15313653136531366,0.39926062846580407
899.0,14.03,10.35,Books,602,216,86,602,0.3588039867109635,0.14285714285714285,0.26229508196721313
900.0,4.78,3.11,Books,705,236,105,705,0.3347517730496454,0.14893617021276595,0.34937238493723854
901.0,23.23,12.35,Books,562,189,73,562,0.33629893238434166,0.1298932384341637,0.4683598794662075
902.0,49.57,29.49,Books,421,122,52,421,0.28978622327790976,0.12351543942992874,0.40508371999193066
903.0,8.66,5.6,Books,636,233,92,636,0.3663522012578616,0.14465408805031446,0.3533487297921479
904.0,23.14,12.81,Books,557,185,76,557,0.33213644524236985,0.13644524236983843,0.4464131374243734
905.0,9.95,7.18,Books,640,221,84,640,0.3453125,0.13125,0.27839195979899495
906.0,27.91,20.98,Books,554,186,80,554,0.33574007220216606,0.1444043321299639,0.2482981010390541
907.0,48.61,36.75,Books,409,123,45,409,0.30073349633251834,0.1100244498777506,0.24398271960501952
908.0,6.4,4.55,Books,690,247,106,690,0.35797101449275365,0.1536231884057971,0.28906250000000006
909.0,15.64,12.35,Books,632,219,90,632,0.34651898734177217,0.14240506329113925,0.2103580562659847
910.0,5.25,3.87,Books,732,257,89,732,0.3510928961748634,0.12158469945355191,0.26285714285714284
911.0,3.5,2.47,Books,754,274,101,754,0.363395225464191,0.13395225464190982,0.2942857142857142
912.0,28.57,18.99,Books,550,183,81,550,0.3327272727272727,0.14727272727272728,0.33531676583829195
913.0,49.17,37.48,Books,412,138,63,412,0.33495145631067963,0.1529126213592233,0.23774659345129154
914.0,21.77,12.96,Books,569,182,80,569,0.31985940246045697,0.140597539543058,0.40468534680753326
915.0,48.73,30.02,Books,451,128,43,451,0.2838137472283814,0.09534368070953436,0.38395239072439974
916.0,40.78,31.38,Books,518,154,57,518,0.2972972972972973,0.11003861003861004,0.23050514958312904
917.0,14.24,9.26,Books,602,202,67,602,0.33554817275747506,0.11129568106312292,0.34971910112359555
918.0,31.71,19.44,Books,529,169,74,529,0.31947069943289225,0.13988657844990549,0.3869441816461684
919.0,34.18,17.98,Books,542,169,64,542,0.3118081180811808,0.11808118081180811,0.47396138092451723
920.0,45.7,23.53,Books,436,120,43,436,0.27522935779816515,0.09862385321100918,0.4851203501094092
921.0,18.25,12.66,Books,564,182,66,564,0.32269503546099293,0.11702127659574468,0.3063013698630137
922.0,17.83,14.11,Books,573,192,80,573,0.33507853403141363,0.13961605584642234,0.2086371284352215
923.0,38.07,28.78,Books,502,151,69,502,0.300796812749004,0.13745019920318724,0.24402416600998159
924.0,30.84,24.62,Books,508,178,75,508,0.35039370078740156,0.14763779527559054,0.20168612191958493
925.0,40.19,30.58,Books,464,147,66,464,0.3168103448275862,0.14224137931034483,0.23911420751430704
926.0,6.01,4.76,Books,724,271,108,724,0.3743093922651934,0.14917127071823205,0.2079866888519135
927.0,34.0,25.43,Books,470,153,57,470,0.32553191489361705,0.12127659574468085,0.2520588235294118
928.0,40.47,28.3,Books,465,147,57,465,0.3161290322580645,0.12258064516129032,0.30071658018285147
929.0,15.33,11.53,Books,599,213,89,599,0.3555926544240401,0.14858096828046743,0.2478799739073712
930.0,19.35,13.1,Books,546,168,68,546,0.3076923076923077,0.12454212454212454,0.3229974160206719
931.0,49.97,25.97,Books,438,121,45,438,0.2762557077625571,0.10273972602739725,0.48028817290374226
932.0,20.11,11.29,Books,555,166,62,555,0.2990990990990991,0.11171171171171171,0.43858776727996024
933.0,14.22,7.85,Books,654,206,88,654,0.3149847094801223,0.1345565749235474,0.44796061884669486
934.0,24.63,17.05,Books,566,183,85,566,0.32332155477031804,0.1501766784452297,0.30775477060495326
935.0,43.79,22.46,Books,417,120,45,417,0.28776978417266186,0.1079136690647482,0.48709751084722536
936.0,42.11,31.39,Books,456,140,61,456,0.30701754385964913,0.1337719298245614,0.25457136072191877
937.0,10.23,5.89,Books,612,204,75,612,0.3333333333333333,0.12254901960784313,0.4242424242424243
938.0,19.76,14.64,Books,616,223,96,616,0.362012987012987,0.15584415584415584,0.2591093117408907
939.0,24.28,12.78,Books,526,155,60,526,0.2946768060836502,0.11406844106463879,0.4736408566721582
940.0,49.86,35.33,Books,437,133,45,437,0.30434782608695654,0.10297482837528604,0.29141596470116327
941.0,25.48,18.84,Books,556,197,76,556,0.35431654676258995,0.1366906474820144,0.26059654631083207
942.0,10.04,7.07,Books,633,227,95,633,0.358609794628752,0.1500789889415482,0.295816733067729
943.0,27.47,15.69,Books,576,196,79,576,0.3402777777777778,0.1371527777777778,0.4288314524936294
944.0,18.98,11.66,Books,619,233,110,619,0.3764135702746365,0.1777059773828756,0.3856691253951528
945.0,12.44,8.35,Books,638,240,101,638,0.3761755485893417,0.15830721003134796,0.3287781350482315
946.0,11.39,8.15,Books,615,202,95,615,0.3284552845528455,0.15447154471544716,0.2844600526777875
947.0,15.01,8.7,Books,595,178,64,595,0.2991596638655462,0.10756302521008404,0.4203864090606263
948.0,27.68,17.94,Books,493,161,71,493,0.3265720081135903,0.1440162271805274,0.35187861271676296
949.0,9.03,7.11,Books,679,252,100,679,0.3711340206185567,0.14727540500736377,0.2126245847176079
950.0,39.71,30.82,Books,482,143,52,482,0.2966804979253112,0.1078838174273859,0.2238730798287585
951.0,20.66,10.59,Books,570,179,63,570,0.3140350877192982,0.11052631578947368,0.4874152952565344
952.0,48.58,30.57,Books,452,131,57,452,0.28982300884955753,0.1261061946902655,0.3707286949361877
953.0,19.56,12.04,Books,591,197,88,591,0.3333333333333333,0.14890016920473773,0.38445807770961143
954.0,46.47,25.91,Books,441,144,65,441,0.32653061224489793,0.1473922902494331,0.44243598020228103
955.0,30.27,15.71,Books,488,132,52,488,0.27049180327868855,0.10655737704918032,0.4810042946812025
956.0,43.43,22.76,Books,474,137,41,474,0.2890295358649789,0.08649789029535865,0.4759382915035689
957.0,21.48,13.41,Books,572,196,77,572,0.34265734265734266,0.1346153846153846,0.3756983240223464
958.0,8.07,5.4,Books,677,244,101,677,0.3604135893648449,0.14918759231905465,0.33085501858736055
959.0,42.46,26.51,Books,502,144,58,502,0.2868525896414343,0.11553784860557768,0.3756476683937824
960.0,44.85,28.34,Books,461,126,47,461,0.27331887201735355,0.1019522776572668,0.3681159420289855
961.0,27.05,20.22,Books,514,157,65,514,0.30544747081712065,0.1264591439688716,0.25249537892791135
962.0,37.8,23.46,Books,466,145,65,466,0.3111587982832618,0.13948497854077252,0.3793650793650793
963.0,16.82,10.08,Books,608,201,85,608,0.3305921052631579,0.13980263157894737,0.40071343638525564
964.0,8.55,4.84,Books,656,213,91,656,0.3246951219512195,0.13871951219512196,0.4339181286549708
965.0,41.42,21.97,Books,470,134,57,470,0.2851063829787234,0.12127659574468085,0.469579913085466
966.0,29.53,15.25,Books,490,164,66,490,0.3346938775510204,0.1346938775510204,0.48357602438198444
967.0,36.42,23.48,Books,462,127,59,462,0.2748917748917749,0.1277056277056277,0.3552992861065349
968.0,35.48,22.19,Books,456,142,59,456,0.31140350877192985,0.12938596491228072,0.3745772266065388
969.0,49.91,37.19,Books,446,134,56,446,0.3004484304932735,0.12556053811659193,0.2548587457423362
970.0,9.84,5.91,Books,653,209,88,653,0.32006125574272587,0.13476263399693722,0.399390243902439
971.0,11.75,7.77,Books,648,231,98,648,0.35648148148148145,0.15123456790123457,0.33872340425531916
972.0,7.07,4.35,Books,701,245,103,701,0.34950071326676174,0.14693295292439373,0.3847241867043848
973.0,29.12,19.02,Books,527,182,70,527,0.34535104364326374,0.13282732447817835,0.3468406593406594
974.0,5.4,3.19,Books,725,254,104,725,0.3503448275862069,0.14344827586206896,0.4092592592592593
975.0,40.69,30.8,Books,475,132,53,475,0.27789473684210525,0.11157894736842106,0.24305726222659124
976.0,12.49,6.44,Books,656,225,85,656,0.3429878048780488,0.12957317073170732,0.4843875100080064
977.0,20.57,13.15,Books,554,189,78,554,0.34115523465703973,0.1407942238267148,0.360719494409334
978.0,30.44,18.56,Books,505,165,60,505,0.32673267326732675,0.1188118811881188,0.390275952693824
979.0,12.41,9.63,Books,647,234,98,647,0.3616692426584235,0.15146831530139104,0.22401289282836417
980.0,5.4,3.21,Books,744,242,91,744,0.32526881720430106,0.12231182795698925,0.4055555555555556
981.0,22.22,14.88,Books,568,214,98,568,0.3767605633802817,0.17253521126760563,0.33033303330333025
982.0,15.86,11.72,Books,599,212,88,599,0.35392320534223703,0.14691151919866444,0.26103404791929374
983.0,36.4,26.96,Books,479,152,57,479,0.3173277661795407,0.11899791231732777,0.2593406593406593
984.0,24.37,19.02,Books,582,178,79,582,0.30584192439862545,0.13573883161512026,0.21953221173574072
985.0,44.27,22.9,Books,441,141,51,441,0.3197278911564626,0.11564625850340136,0.48271967472328897
986.0,8.85,4.79,Books,724,236,82,724,0.3259668508287293,0.1132596685082873,0.4587570621468926
987.0,26.37,13.3,Books,575,179,87,575,0.31130434782608696,0.15130434782608695,0.4956389836935912
988.0,37.65,20.68,Books,506,170,64,506,0.3359683794466403,0.12648221343873517,0.45073041168658695
989.0,36.86,26.71,Books,508,169,72,508,0.33267716535433073,0.14173228346456693,0.27536625067824194
990.0,28.12,15.4,Books,506,156,70,506,0.308300395256917,0.1383399209486166,0.4523470839260313
991.0,12.72,6.74,Books,604,215,102,604,0.35596026490066224,0.16887417218543047,0.470125786163522
992.0,39.86,31.3,Books,453,148,56,453,0.32671081677704195,0.12362030905077263,0.21475163070747613
993.0,33.97,19.61,Books,482,140,63,482,0.29045643153526973,0.13070539419087138,0.422725934648219
994.0,22.96,17.46,Books,544,178,72,544,0.3272058823529412,0.1323529411764706,0.23954703832752614
995.0,4.96,3.72,Books,701,202,81,701,0.28815977175463625,0.11554921540656206,0.24999999999999994
996.0,44.11,32.6,Books,468,138,55,468,0.2948717948717949,0.11752136752136752,0.26093856268419857
997.0,36.81,21.82,Books,466,156,57,466,0.33476394849785407,0.1223175965665236,0.40722629720184733
998.0,28.79,16.25,Books,519,187,74,519,0.3603082851637765,0.14258188824662812,0.43556790552275093
999.0,49.06,30.29,Books,424,137,61,424,0.3231132075471698,0.14386792452830188,0.3825927435792907
1000.0,20.86,14.44,Books,540,179,71,540,0.3314814814814815,0.13148148148148148,0.3077660594439118
1001.0,28.65,15.13,Books,521,169,68,521,0.32437619961612285,0.13051823416506717,0.47190226876090746
1002.0,37.23,23.42,Books,469,135,58,469,0.2878464818763326,0.12366737739872068,0.37093741606231523
1003.0,8.38,6.27,Books,667,211,87,667,0.31634182908545727,0.13043478260869565,0.25178997613365167
1004.0,46.4,37.07,Books,449,142,60,449,0.31625835189309576,0.133630289532294,0.20107758620689653
1005.0,6.43,4.16,Books,714,238,106,714,0.3333333333333333,0.1484593837535014,0.3530326594090202
1006.0,44.8,34.67,Books,440,124,58,440,0.2818181818181818,0.1318181818181818,0.22611607142857135
1007.0,16.16,9.55,Books,605,223,104,605,0.3685950413223141,0.171900826446281,0.4090346534653465
1008.0,38.54,21.6,Books,495,165,60,495,0.3333333333333333,0.12121212121212122,0.43954333160352876
1009.0,39.09,28.52,Books,535,163,64,535,0.30467289719626167,0.11962616822429907,0.2704016372473779
1010.0,46.46,23.68,Books,434,149,63,434,0.3433179723502304,0.14516129032258066,0.49031424881618596
1011.0,48.47,29.24,Books,430,131,58,430,0.30465116279069765,0.13488372093023257,0.39674025170208377
1012.0,17.1,9.43,Books,610,209,94,610,0.34262295081967215,0.1540983606557377,0.4485380116959065
1013.0,25.61,15.34,Books,524,177,63,524,0.3377862595419847,0.12022900763358779,0.4010152284263959
1014.0,8.15,6.11,Books,643,224,85,643,0.3483670295489891,0.1321928460342146,0.25030674846625767
1015.0,37.01,23.56,Books,482,144,59,482,0.2987551867219917,0.12240663900414937,0.3634152931640097
1016.0,8.31,4.56,Books,693,230,88,693,0.3318903318903319,0.12698412698412698,0.45126353790613727
1017.0,4.69,2.4,Books,738,260,100,738,0.3523035230352303,0.13550135501355012,0.48827292110874204
1018.0,22.41,15.89,Books,580,181,91,580,0.3120689655172414,0.15689655172413794,0.2909415439535921
1019.0,42.35,22.14,Books,451,118,44,451,0.2616407982261641,0.0975609756097561,0.47721369539551356
1020.0,37.51,22.8,Books,486,159,61,486,0.3271604938271605,0.12551440329218108,0.39216209010930414
1021.0,18.59,13.99,Books,600,190,83,600,0.31666666666666665,0.13833333333333334,0.2474448628294782
1022.0,17.26,9.98,Books,611,202,80,611,0.33060556464811786,0.1309328968903437,0.42178447276940906
1023.0,8.5,5.52,Books,687,229,90,687,0.3333333333333333,0.13100436681222707,0.3505882352941177
1024.0,8.53,5.46,Books,665,222,79,665,0.33383458646616543,0.11879699248120301,0.3599062133645955
1025.0,28.17,18.37,Books,571,180,68,571,0.31523642732049034,0.1190893169877408,0.3478878239261626
1026.0,16.32,10.88,Books,562,198,83,562,0.35231316725978645,0.14768683274021352,0.3333333333333333
1027.0,59.77,39.47,Toys,399,131,55,399,0.3283208020050125,0.13784461152882205,0.3396352685293626
1028.0,7.12,5.57,Toys,768,272,106,768,0.3541666666666667,0.13802083333333334,0.21769662921348312
1029.0,21.61,15.63,Toys,643,202,87,643,0.3141524105754277,0.13530326594090203,0.2767237390097177
1030.0,17.37,10.06,Toys,632,209,85,632,0.33069620253164556,0.13449367088607594,0.4208405296488198
1031.0,35.1,23.01,Toys,547,165,67,547,0.3016453382084095,0.12248628884826325,0.34444444444444444
1032.0,71.9,37.77,Toys,424,128,51,424,0.3018867924528302,0.12028301886792453,0.4746870653685675
1033.0,23.31,15.82,Toys,619,207,86,619,0.3344103392568659,0.13893376413570274,0.3213213213213213
1034.0,58.6,30.39,Toys,445,119,47,445,0.26741573033707866,0.10561797752808989,0.48139931740614333
1035.0,50.34,40.01,Toys,480,148,56,480,0.30833333333333335,0.11666666666666667,0.20520460866110457
1036.0,51.75,36.62,Toys,521,153,68,521,0.29366602687140114,0.13051823416506717,0.2923671497584542
1037.0,31.31,23.27,Toys,528,165,69,528,0.3125,0.13068181818181818,0.25678696901948256
1038.0,74.14,37.31,Toys,401,101,38,401,0.2518703241895262,0.09476309226932668,0.49676288103587807
1039.0,8.39,6.18,Toys,754,270,106,754,0.35809018567639256,0.14058355437665782,0.263408820023838
1040.0,56.23,30.67,Toys,487,137,46,487,0.2813141683778234,0.0944558521560575,0.45456162191001237
1041.0,21.08,16.39,Toys,651,227,95,651,0.3486943164362519,0.14592933947772657,0.22248576850094867
1042.0,58.44,30.39,Toys,435,109,37,435,0.25057471264367814,0.08505747126436781,0.4799794661190965
1043.0,8.79,5.78,Toys,712,252,98,712,0.3539325842696629,0.13764044943820225,0.3424345847554038
1044.0,61.61,42.57,Toys,460,131,56,460,0.2847826086956522,0.12173913043478261,0.3090407401395877
1045.0,68.58,50.47,Toys,391,110,53,391,0.2813299232736573,0.13554987212276215,0.2640711577719452
1046.0,49.13,36.41,Toys,473,138,50,473,0.2917547568710359,0.10570824524312897,0.2589049460614697
1047.0,15.99,11.97,Toys,625,225,98,625,0.36,0.1568,0.25140712945590993
1048.0,61.13,45.83,Toys,449,150,65,449,0.33407572383073497,0.1447661469933185,0.2502862751513169
1049.0,18.19,11.2,Toys,647,241,106,647,0.37248840803709427,0.16383307573415765,0.38427707531610783
1050.0,28.12,22.17,Toys,557,169,70,557,0.30341113105924594,0.12567324955116696,0.2115931721194879
1051.0,11.03,8.11,Toys,666,212,85,666,0.3183183183183183,0.12762762762762764,0.26473254759746145
1052.0,61.55,46.42,Toys,443,127,41,443,0.2866817155756208,0.09255079006772009,0.24581640942323307
1053.0,49.48,33.08,Toys,516,145,55,516,0.2810077519379845,0.1065891472868217,0.3314470493128537
1054.0,48.55,37.87,Toys,498,158,72,498,0.3172690763052209,0.14457831325301204,0.21997940267765193
1055.0,35.01,25.74,Toys,539,161,64,539,0.2987012987012987,0.11873840445269017,0.2647814910025707
1056.0,67.11,41.73,Toys,407,109,46,407,0.2678132678132678,0.11302211302211303,0.3781850692892267
1057.0,54.28,40.76,Toys,483,132,56,483,0.2732919254658385,0.11594202898550725,0.24907885040530586
1058.0,72.91,45.79,Toys,415,117,59,415,0.2819277108433735,0.14216867469879518,0.37196543683993966
1059.0,28.23,19.23,Toys,610,219,92,610,0.3590163934426229,0.15081967213114755,0.3188097768331562
1060.0,36.98,25.2,Toys,560,151,64,560,0.26964285714285713,0.11428571428571428,0.31855056787452674
1061.0,30.82,17.39,Toys,606,193,79,606,0.3184818481848185,0.13036303630363036,0.43575600259571706
1062.0,68.5,46.98,Toys,437,131,46,437,0.2997711670480549,0.10526315789473684,0.3141605839416059
1063.0,12.51,7.27,Toys,721,252,104,721,0.34951456310679613,0.14424410540915394,0.4188649080735412
1064.0,36.15,23.91,Toys,535,168,74,535,0.31401869158878504,0.1383177570093458,0.3385892116182572
1065.0,22.01,15.15,Toys,611,210,92,611,0.3436988543371522,0.15057283142389524,0.31167651067696506
1066.0,34.84,20.9,Toys,523,164,68,523,0.3135755258126195,0.13001912045889102,0.40011481056257187
1067.0,18.39,11.13,Toys,620,217,87,620,0.35,0.1403225806451613,0.39477977161500816
1068.0,71.27,56.17,Toys,422,110,42,422,0.26066350710900477,0.0995260663507109,0.21187035218184364
1069.0,29.57,22.56,Toys,526,172,71,526,0.3269961977186312,0.13498098859315588,0.23706459249239098
1070.0,20.02,15.0,Toys,654,212,90,654,0.3241590214067278,0.13761467889908258,0.25074925074925075
1071.0,45.01,22.51,Toys,531,155,65,531,0.2919020715630885,0.1224105461393597,0.4998889135747611
